Code du département;Département;Code de la circonscription;Circonscription;Code de la commune;Commune;Bureau de vote;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs;% Blancs/Ins;% Blancs/Vot;Nuls;% Nuls/Ins;% Nuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;N°Panneau;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Code Insee;Coordonnées;Nom Bureau Vote;Adresse;Code Postal;Ville;uniq_bdv
94;Val-de-Marne;11;11ème circonscription;076;Villejuif;0023;730;459;62.88;271;37.12;4;0.55;1.48;2;0.27;0.74;265;36.3;97.79;7;F;JAOUEN;Marianne;ECO;16;2.19;6.04;94076;48.804662,2.36645;Ecole maternelle Pasteur;69 rue Pasteur;94800;Villejuif;Ecole maternelle Pasteur -  Villejuif
94;Val-de-Marne;07;7ème circonscription;021;Chevilly-Larue;0010;1197;581;48.54;616;51.46;6;0.5;0.97;2;0.17;0.32;608;50.79;98.7;6;F;OLLIÉ;Anaïs;DVD;0;0.0;0.0;94021;48.768305,2.361684;Ecole maternelle Jacques Gilbert - Collet;4 rue Edouard Branly;94550;Chevilly-Larue;Ecole maternelle Jacques Gilbert - Collet -  Chevilly-Larue
94;Val-de-Marne;11;11ème circonscription;037;Gentilly;0010;504;288;57.14;216;42.86;1;0.2;0.46;1;0.2;0.46;214;42.46;99.07;16;F;MAZURIER;Christine;EXG;2;0.4;0.93;94037;48.81438,2.333486;Ecole maternelle Jean Lurcat;Chaperon Vert, 2eme avenue;94250;Gentilly;Ecole maternelle Jean Lurcat -  Gentilly
94;Val-de-Marne;07;7ème circonscription;038;L'Hay-les-Roses;0016;953;466;48.9;487;51.1;3;0.31;0.62;2;0.21;0.41000000000000003;482;50.58;98.97;11;F;CHENAULT;Sylvie;DLF;4;0.42;0.8300000000000001;94038;48.777928,2.349656;Groupe scolaire du Jardin parisien;26 rue Jules Ferry;94240;L'Haÿ-les-Roses;Groupe scolaire du Jardin parisien -  L'Haÿ-les-Roses
94;Val-de-Marne;01;1ère circonscription;068;Saint-Maur-des-Fossés;0041;953;448;47.01;505;52.99;4;0.42;0.79;2;0.21;0.4;499;52.36;98.81;3;M;DESCROZAILLE;Frédéric;REM;198;20.78;39.68;94068;48.791537,2.480293;Ecole primaire la Pie;5 avenue d’Arromanches;94100;Saint-Maur-des-Fossés;Ecole primaire la Pie -  Saint-Maur-des-Fossés
94;Val-de-Marne;08;8ème circonscription;018;Charenton-le-Pont;0012;1098;474;43.17;624;56.83;6;0.55;0.96;1;0.09;0.16;617;56.19;98.88;13;M;HOULEY;Rémi;ECO;21;1.9100000000000001;3.4;94018;48.826633,2.401867;Ecole maternelle Valmy;2 rue de Valmy;94220;Charenton-le-Pont;Ecole maternelle Valmy -  Charenton-le-Pont
94;Val-de-Marne;07;7ème circonscription;038;L'Hay-les-Roses;0008;1096;415;37.86;681;62.14;6;0.55;0.88;3;0.27;0.44;672;61.31;98.68;6;F;OLLIÉ;Anaïs;DVD;0;0.0;0.0;94038;48.770267,2.326652;Groupe scolaire des Blondeaux;Rue des écoles;94240;L'Haÿ-les-Roses;Groupe scolaire des Blondeaux -  L'Haÿ-les-Roses
94;Val-de-Marne;01;1ère circonscription;028;Créteil;0032;1000;433;43.3;567;56.7;7;0.7000000000000001;1.23;1;0.1;0.18;559;55.9;98.59;11;M;KASPI;André;LR;75;7.5;13.42;94028;48.791655,2.46528;Ecole élémentaire Victor Hugo;7 avenue de la République;94000;Créteil;Ecole élémentaire Victor Hugo -  Créteil
94;Val-de-Marne;05;5ème circonscription;015;Bry-sur-Marne;0002;1074;526;48.98;548;51.02;12;1.12;2.19;0;0.0;0.0;536;49.91;97.81;14;F;HUGUENIN-RICHARD;Isabelle;FN;25;2.33;4.66;94015;48.833286,2.520332;Ecole Louis Daguerre;25 rue Daguerre;94360;Bry-sur-Marne;Ecole Louis Daguerre -  Bry-sur-Marne
94;Val-de-Marne;05;5ème circonscription;017;Champigny-sur-Marne;0042;963;708;73.52;255;26.48;6;0.62;2.35;0;0.0;0.0;249;25.86;97.65;2;M;CARREZ;Gilles;LR;17;1.77;6.83;94017;48.806691,2.551004;Maison pour tous du Bois l'Abbé;6 Place Rodin;94500;Champigny-sur-Marne;Maison pour tous du Bois l'Abbé -  Champigny-sur-Marne
94;Val-de-Marne;09;9ème circonscription;002;Alfortville;0011;912;458;50.22;454;49.78;5;0.55;1.1;2;0.22;0.44;447;49.01;98.46;4;F;YAPO;Monique;ECO;8;0.88;1.79;94002;48.809778,2.414257;Ecole Elémentaire Octobre B - gymnase;76 rue Marcelin Berthelot;94140;Alfortville;Ecole Elémentaire Octobre B - gymnase -  Alfortville
94;Val-de-Marne;01;1ère circonscription;068;Saint-Maur-des-Fossés;0016;939;396;42.17;543;57.83;6;0.64;1.1;0;0.0;0.0;537;57.19;98.9;6;M;GENDRE;Daniel;EXG;0;0.0;0.0;94068;48.796466,2.475802;Ecole maternelle Champignol (préau);31 rue Carpeaux;94100;Saint-Maur-des-Fossés;Ecole maternelle Champignol (préau) -  Saint-Maur-des-Fossés
94;Val-de-Marne;11;11ème circonscription;037;Gentilly;0008;839;323;38.5;516;61.5;6;0.72;1.16;0;0.0;0.0;510;60.79;98.84;16;F;MAZURIER;Christine;EXG;3;0.36;0.59;94037;48.814826,2.338911;Ecole primaire Lamartine (aile droite);22/24 rue des Champs Elysées;94250;Gentilly;Ecole primaire Lamartine (aile droite) -  Gentilly
94;Val-de-Marne;07;7ème circonscription;034;Fresnes;0008;1005;685;68.16;320;31.84;7;0.7000000000000001;2.19;1;0.1;0.31;312;31.04;97.5;7;M;UM;Jean Jacques;SOC;15;1.49;4.8100000000000005;94034;48.7635,2.328682;Salle Polyvalente des Marguerites;rue du Docteur Charcot;94260;Fresnes;Salle Polyvalente des Marguerites -  Fresnes
94;Val-de-Marne;01;1ère circonscription;028;Créteil;0023;1041;413;39.67;628;60.33;6;0.58;0.96;1;0.1;0.16;621;59.65;98.89;2;F;ZINGER;Cécilia;DIV;4;0.38;0.64;94028;48.806871,2.463726;R.P.A du Halage;55 quai du Halage;94000;Créteil;R.P.A du Halage -  Créteil
94;Val-de-Marne;03;3ème circonscription;074;Valenton;0001;942;664;70.49;278;29.51;3;0.32;1.08;2;0.21;0.72;273;28.98;98.2;4;M;LECOCQ;Michel;DIV;2;0.21;0.73;94074;48.744485,2.470118;Mairie;48 rue du Colonel Fabien;94460;Valenton;Mairie -  Valenton
94;Val-de-Marne;06;6ème circonscription;033;Fontenay-sous-Bois;0030;1058;511;48.3;547;51.7;3;0.28;0.55;0;0.0;0.0;544;51.42;99.45;2;F;SCHER;Léa;DIV;2;0.19;0.37;94033;48.852197,2.462841;Foyer Ambroise Croizat;64 Rue Jules Ferry;94120;Fontenay-sous-Bois;Foyer Ambroise Croizat -  Fontenay-sous-Bois
94;Val-de-Marne;04;4ème circonscription;019;Chennevières-sur-Marne;0002;931;456;48.98;475;51.02;3;0.32;0.63;1;0.11;0.21;471;50.59;99.16;9;M;AUVRAY;Jérôme;FN;41;4.4;8.7;94019;48.796566,2.53156;Théatre Roger Lafaille;11 avenue du Maréchal Leclerc;94430;Chennevières-sur-Marne;Théatre Roger Lafaille -  Chennevières-sur-Marne
94;Val-de-Marne;03;3ème circonscription;077;Villeneuve-le-Roi;0012;1048;536;51.15;512;48.85;17;1.62;3.32;0;0.0;0.0;495;47.23;96.68;5;M;GONZALES;Didier;LR;212;20.23;42.83;94077;48.734287,2.419665;Ecole Jules Ferry;26 rue des Tilleuls;94290;Villeneuve-le-Roi;Ecole Jules Ferry -  Villeneuve-le-Roi
94;Val-de-Marne;09;9ème circonscription;081;Vitry-sur-Seine;0030;829;431;51.99;398;48.01;4;0.48;1.01;0;0.0;0.0;394;47.53;98.99;12;F;MARSEAU;Gaëlle;REM;148;17.85;37.56;94081;48.788606,2.381374;Collège Gustave Monod - refectoire;20 rue Carpeaux;94400;Vitry-sur-Seine;Collège Gustave Monod - refectoire -  Vitry-sur-Seine
94;Val-de-Marne;01;1ère circonscription;068;Saint-Maur-des-Fossés;0050;971;471;48.51;500;51.49;5;0.51;1.0;1;0.1;0.2;494;50.88;98.8;7;M;LESAEGE;Clément;DIV;5;0.51;1.01;94068;48.803534,2.503696;Ecole primaire les Mûriers (préau gauche);Place de Molènes;94100;Saint-Maur-des-Fossés;Ecole primaire les Mûriers (préau gauche) -  Saint-Maur-des-Fossés
94;Val-de-Marne;04;4ème circonscription;071;Sucy-en-Brie;0004;942;449;47.66;493;52.34;2;0.21;0.41000000000000003;1;0.11;0.2;490;52.02;99.39;12;F;CHARLES;Corinne;COM;9;0.96;1.839999999999999;94071;48.762015,2.532451;Ecole du Plateau;Rue d'Estienne d'Orves;94370;Sucy-en-Brie;Ecole du Plateau -  Sucy-en-Brie
94;Val-de-Marne;03;3ème circonscription;078;Villeneuve-Saint-Georges;0010;1040;642;61.73;398;38.27;4;0.38;1.01;5;0.48;1.26;389;37.4;97.74;5;M;GONZALES;Didier;LR;47;4.52;12.08;94078;48.741338,2.452344;Ecole Anatole France B;36 avenue Anatole France;94190;Villeneuve-Saint-Georges;Ecole Anatole France B -  Villeneuve-Saint-Georges
94;Val-de-Marne;08;8ème circonscription;046;Maisons-Alfort;0007;1034;451;43.62;583;56.38;3;0.29;0.51;3;0.29;0.51;577;55.8;98.97;15;F;GACKIERE;Sylvie;DIV;10;0.97;1.73;94046;48.80853,2.433745;Palais des sports;4 rue Edouard Herriot;94700;Maisons-Alfort;Palais des sports -  Maisons-Alfort
94;Val-de-Marne;02;2ème circonscription;028;Créteil;0042;1018;676;66.4;342;33.6;5;0.49;1.46;2;0.2;0.58;335;32.91;97.95;7;M;MBAYE;Jean François;REM;74;7.27;22.09;94028;48.789669,2.447497;Ecole élémentaire Savignat;Avenue du Maréchal Lyautey;94000;Créteil;Ecole élémentaire Savignat -  Créteil
94;Val-de-Marne;06;6ème circonscription;033;Fontenay-sous-Bois;0021;982;610;62.12;372;37.88;8;0.81;2.15;1;0.1;0.27;363;36.97;97.58;5;M;GOUFFIER-CHA;Guillaume;REM;111;11.3;30.58;94033;48.855087,2.476866;Ecole Paul Langevin;3 rue Paul Lagevin;94120;Fontenay-sous-Bois;Ecole Paul Langevin -  Fontenay-sous-Bois
94;Val-de-Marne;10;10ème circonscription;041;Ivry-sur-Seine;0025;1027;574;55.89;453;44.11;7;0.68;1.55;2;0.19;0.44;444;43.23;98.01;1;M;BELABBAS;Mehdy;ECO;27;2.63;6.08;94041;48.810314,2.377457;Ecole maternelle Henri Barbusse;9 rue Georgette Rostaing;94200;Ivry-sur-Seine;Ecole maternelle Henri Barbusse -  Ivry-sur-Seine
94;Val-de-Marne;05;5ème circonscription;015;Bry-sur-Marne;0003;1192;484;40.6;708;59.4;9;0.76;1.27;0;0.0;0.0;699;58.64;98.73;14;F;HUGUENIN-RICHARD;Isabelle;FN;39;3.27;5.58;94015;48.844939,2.5161350000000002;Ecole Primaire de la Pépinière;68 rue de la République;94360;Bry-sur-Marne;Ecole Primaire de la Pépinière -  Bry-sur-Marne
94;Val-de-Marne;04;4ème circonscription;055;Ormesson-sur-Marne;0001;974;521;53.49;453;46.51;11;1.13;2.43;1;0.1;0.22;441;45.28;97.35;14;F;GUERREAU;Morgane;DIV;0;0.0;0.0;94055;;Mairie;10 avenue Wladimir dOrmesson;94490;Ormesson-sur-Marne;Mairie -  Ormesson-sur-Marne
94;Val-de-Marne;07;7ème circonscription;021;Chevilly-Larue;0002;1228;700;57.0;528;43.0;8;0.65;1.52;0;0.0;0.0;520;42.35;98.48;8;F;DELECOLE;Hélène;DIV;14;1.1400000000000001;2.69;94021;48.770564,2.363345;Maison de Quartier Léo Ferré;65 avenue Franklin Roosevelt;94550;Chevilly-Larue;Maison de Quartier Léo Ferré -  Chevilly-Larue
94;Val-de-Marne;02;2ème circonscription;022;Choisy-le-Roi;0021;786;306;38.93;480;61.07;2;0.25;0.42;5;0.64;1.04;473;60.18;98.54;13;M;URGIN;Axel;SOC;27;3.44;5.71;94022;48.765192,2.421882;Ecole maternelle Casanova;49 rue de la Paix;94600;Choisy-le-Roi;Ecole maternelle Casanova -  Choisy-le-Roi
94;Val-de-Marne;01;1ère circonscription;011;Bonneuil-sur-Marne;0004;1038;567;54.62;471;45.38;10;0.96;2.12;0;0.0;0.0;461;44.41;97.88;11;M;KASPI;André;LR;59;5.68;12.8;94011;48.774498,2.486412999999999;Gymnase Langevin Wallon;1 rue Victor Hugo;94380;Bonneuil-sur-Marne;Gymnase Langevin Wallon -  Bonneuil-sur-Marne
94;Val-de-Marne;01;1ère circonscription;028;Créteil;0023;1041;413;39.67;628;60.33;6;0.58;0.96;1;0.1;0.16;621;59.65;98.89;7;M;LESAEGE;Clément;DIV;8;0.77;1.29;94028;48.806871,2.463726;R.P.A du Halage;55 quai du Halage;94000;Créteil;R.P.A du Halage -  Créteil
94;Val-de-Marne;11;11ème circonscription;076;Villejuif;0030;954;647;67.82;307;32.18;6;0.63;1.9500000000000002;2;0.21;0.65;299;31.34;97.39;5;F;DAVOINE;Nolwenn;DIV;7;0.73;2.34;94076;48.782011,2.358655;Ecole maternelle Karl Marx;1 rue Jean Mermoz;94800;Villejuif;Ecole maternelle Karl Marx -  Villejuif
94;Val-de-Marne;03;3ème circonscription;078;Villeneuve-Saint-Georges;0008;574;360;62.72;214;37.28;2;0.35000000000000003;0.93;2;0.35000000000000003;0.93;210;36.59;98.13;11;M;BOURSE PROVENCE;Dominique;FN;22;3.83;10.48;94078;48.748875,2.434581;Ecole Paul Bert maternelle;place Moulierat;94190;Villeneuve-Saint-Georges;Ecole Paul Bert maternelle -  Villeneuve-Saint-Georges
94;Val-de-Marne;07;7ème circonscription;034;Fresnes;0003;1098;642;58.47;456;41.53;8;0.73;1.75;3;0.27;0.66;445;40.53;97.59;5;F;LAMRAOUI BOUDON;Nora;COM;74;6.74;16.63;94034;48.757415,2.321053;Collège Saint-Exupéry;20 avenue de la République;94260;Fresnes;Collège Saint-Exupéry -  Fresnes
94;Val-de-Marne;04;4ème circonscription;060;La Queue-en-Brie;0007;888;494;55.63;394;44.37;4;0.45;1.02;1;0.11;0.25;389;43.81;98.73;1;M;FLEIFEL;Laurent;DIV;7;0.79;1.8;94060;48.789238,2.576625;Ecole primaire Jean Zay;Rue Dunoyer de Ségonzac;94510;La Queue-en-Brie;Ecole primaire Jean Zay -  La Queue-en-Brie
94;Val-de-Marne;11;11ème circonscription;076;Villejuif;0032;904;511;56.53;393;43.47;6;0.66;1.53;0;0.0;0.0;387;42.81;98.47;15;F;VOISIN;Marine;DIV;0;0.0;0.0;94076;48.784444,2.360496;Ecole maternelle Karl Marx;49 avenue Karl Marx;94800;Villejuif;Ecole maternelle Karl Marx -  Villejuif
94;Val-de-Marne;03;3ème circonscription;078;Villeneuve-Saint-Georges;0011;1070;681;63.64;389;36.36;8;0.75;2.06;3;0.28;0.77;378;35.33;97.17;9;M;GEORGES;Nicolas;FI;41;3.83;10.85;94078;48.747345,2.452786;Ecole Marc Seguin A;111-113 avenue Anatole France;94190;Villeneuve-Saint-Georges;Ecole Marc Seguin A -  Villeneuve-Saint-Georges
94;Val-de-Marne;05;5ème circonscription;058;Le Perreux-sur-Marne;0018;1257;684;54.42;573;45.58;4;0.32;0.7000000000000001;2;0.16;0.35000000000000003;567;45.11;98.95;2;M;CARREZ;Gilles;LR;215;17.1;37.92;94058;48.851417,2.50263;Ecole primaire Jules Ferry Nord;8 rue Jules Ferry;94170;Le Perreux-sur-Marne;Ecole primaire Jules Ferry Nord -  Le Perreux-sur-Marne
94;Val-de-Marne;11;11ème circonscription;076;Villejuif;0001;873;508;58.19;365;41.81;5;0.5700000000000001;1.37;5;0.5700000000000001;1.37;355;40.66;97.26;9;M;CAREY;Jérôme;EXG;1;0.11;0.28;94076;48.792166,2.363261;Mairie - salle du conseil municipal;Esplanade Pierre - Yves Cosnier;94800;Villejuif;Mairie - salle du conseil municipal -  Villejuif
94;Val-de-Marne;01;1ère circonscription;017;Champigny-sur-Marne;0010;954;468;49.06;486;50.94;7;0.73;1.44;1;0.1;0.21;478;50.1;98.35;5;F;BOUATLAOUI;Amina;ECO;1;0.1;0.21;94017;48.816046,2.485149;Ecole maternelle Jacques Decours;37 rue du Docteur Roux;94500;Champigny-sur-Marne;Ecole maternelle Jacques Decours -  Champigny-sur-Marne
94;Val-de-Marne;03;3ème circonscription;044;Limeil-Brévannes;0002;995;525;52.76;470;47.24;6;0.6000000000000001;1.28;3;0.30000000000000004;0.64;461;46.33;98.09;7;F;NARASSIGUIN;Corinne;SOC;24;2.41;5.21;94044;48.753016,2.488336;Ecole maternelle Anatole France;5 rue Pierre et Angèle Le Hen;94450;Limeil-Brévannes;Ecole maternelle Anatole France -  Limeil-Brévannes
94;Val-de-Marne;02;2ème circonscription;028;Créteil;0001;999;573;57.36;426;42.64;8;0.8;1.88;3;0.30000000000000004;0.7000000000000001;415;41.54;97.42;6;M;DIGUET;Patrice;COM;14;1.4;3.37;94028;48.778377,2.45384;Hôtel de Ville - Salle des Commissions No 1;Place Salcador Allende;94000;Créteil;Hôtel de Ville - Salle des Commissions No 1 -  Créteil
94;Val-de-Marne;01;1ère circonscription;011;Bonneuil-sur-Marne;0007;616;389;63.15;227;36.85;5;0.81;2.2;0;0.0;0.0;222;36.04;97.8;11;M;KASPI;André;LR;12;1.9500000000000002;5.41;94011;48.769542,2.479147;"Ecole primaire Romain Rolland ""B""";Rue Romain Rolland;94380;Bonneuil-sur-Marne;"Ecole primaire Romain Rolland ""B"" -  Bonneuil-sur-Marne"
94;Val-de-Marne;11;11ème circonscription;016;Cachan;0004;934;554;59.31;380;40.69;7;0.75;1.839999999999999;3;0.32;0.79;370;39.61;97.37;4;M;GABORIT;Alexandre;FN;48;5.14;12.97;94016;48.786962,2.333289;Gymnase de la Plaine;15 rue Francois Rude;94230;Cachan;Gymnase de la Plaine -  Cachan
94;Val-de-Marne;03;3ème circonscription;004;Boissy-Saint-Léger;0002;893;407;45.58;486;54.42;8;0.9;1.65;1;0.11;0.21;477;53.42;98.15;1;M;SAINT-MARTIN;Laurent;REM;163;18.25;34.17;94004;48.751373,2.518065;Groupe Scolaire Amédée Dunois;18 rue de Sucy;94470;Boissy-Saint-Léger;Groupe Scolaire Amédée Dunois -  Boissy-Saint-Léger
94;Val-de-Marne;05;5ème circonscription;017;Champigny-sur-Marne;0028;1003;542;54.04;461;45.96;2;0.2;0.43;1;0.1;0.22;458;45.66;99.35;7;M;GUYOT;Stéphane;DIV;1;0.1;0.22;94017;48.812933,2.547418;Ecole maternelle romain Rolland;2 rue de Ormeaux;94500;Champigny-sur-Marne;Ecole maternelle romain Rolland -  Champigny-sur-Marne
94;Val-de-Marne;05;5ème circonscription;017;Champigny-sur-Marne;0038;945;472;49.95;473;50.05;7;0.74;1.48;1;0.11;0.21;465;49.21;98.31;1;F;LABOUS;Kristell;DIV;5;0.53;1.08;94017;48.817688,2.492639;Gymnase Maurice Baquet;7 rue Maurice Baquet;94500;Champigny-sur-Marne;Gymnase Maurice Baquet -  Champigny-sur-Marne
94;Val-de-Marne;04;4ème circonscription;019;Chennevières-sur-Marne;0007;744;363;48.79;381;51.21;4;0.54;1.05;2;0.27;0.52;375;50.4;98.43;8;F;MOULIN;Brigitte;EXG;1;0.13;0.27;94019;48.785898,2.527446;Groupe scolaire le Moulin a Vent;Avenue Claude Debussy;94430;Chennevières-sur-Marne;Groupe scolaire le Moulin a Vent -  Chennevières-sur-Marne
94;Val-de-Marne;10;10ème circonscription;041;Ivry-sur-Seine;0003;732;345;47.13;387;52.87;7;0.96;1.81;2;0.27;0.52;378;51.64;97.67;3;F;BOULKROUN;Sheerazed;REM;63;8.61;16.67;94041;48.80962,2.386974;Salle Edouard Quincey;42, bis rue saint Just;94200;Ivry-sur-Seine;Salle Edouard Quincey -  Ivry-sur-Seine
94;Val-de-Marne;08;8ème circonscription;046;Maisons-Alfort;0001;1012;397;39.23;615;60.77;3;0.30000000000000004;0.49;1;0.1;0.16;611;60.38;99.35;1;M;LEISEING;Patrick;ECO;0;0.0;0.0;94046;48.801289,2.431096;Péristyle de la Mairie;118 avenue du Général de Gaulle;94700;Maisons-Alfort;Péristyle de la Mairie -  Maisons-Alfort
94;Val-de-Marne;08;8ème circonscription;046;Maisons-Alfort;0001;1012;397;39.23;615;60.77;3;0.30000000000000004;0.49;1;0.1;0.16;611;60.38;99.35;12;F;DUPUY;Anne;DVD;4;0.4;0.65;94046;48.801289,2.431096;Péristyle de la Mairie;118 avenue du Général de Gaulle;94700;Maisons-Alfort;Péristyle de la Mairie -  Maisons-Alfort
94;Val-de-Marne;08;8ème circonscription;046;Maisons-Alfort;0009;833;321;38.54;512;61.46;4;0.48;0.78;0;0.0;0.0;508;60.98;99.22;12;F;DUPUY;Anne;DVD;3;0.36;0.59;94046;48.802939,2.440405;Ecole maternelle Daudet;4 rue du Général Koening;94700;Maisons-Alfort;Ecole maternelle Daudet -  Maisons-Alfort
94;Val-de-Marne;02;2ème circonscription;022;Choisy-le-Roi;0021;786;306;38.93;480;61.07;2;0.25;0.42;5;0.64;1.04;473;60.18;98.54;8;F;TORRES;Josefa;EXG;3;0.38;0.63;94022;48.765192,2.421882;Ecole maternelle Casanova;49 rue de la Paix;94600;Choisy-le-Roi;Ecole maternelle Casanova -  Choisy-le-Roi
94;Val-de-Marne;02;2ème circonscription;022;Choisy-le-Roi;0008;925;521;56.32;404;43.68;6;0.65;1.49;0;0.0;0.0;398;43.03;98.51;7;M;MBAYE;Jean François;REM;114;12.32;28.64;94022;48.766964,2.406345;Ecole Maternelle Eugénie Cotton;6/8 rue Georges Clémenceau;94600;Choisy-le-Roi;Ecole Maternelle Eugénie Cotton -  Choisy-le-Roi
